id,user_id,title,description,taxonomy,amount,currency,reservado,envio,url_completa,ciudad
nz04pm8yl7jo,w673ww5327jx,Chaqueta North Face Unisex ,"H4cc0. Talla M, pero talla grande. Está sin usar. En tendencia, el color es muy chulo.","[{'id': 12465, 'name': 'Fashion & accessories', 'icon': 't-shirt'}, {'id': 11003, 'name': 'Men', 'icon': None}, {'id': 11031, 'name': 'Clothes', 'icon': None}, {'id': 11007, 'name': 'Outerwear', 'icon': None}, {'id': 9713, 'name': 'Ponchos', 'icon': None}]",30.0,EUR,True,True,https://es.wallapop.com/item/chaqueta-north-face-unisex-1091631527,Madrid
nzx483pegpj2,ejk48lm3lqzx,Cartera de Hombro y Mano ,"Cada cartera es una obra maestra, combinando líneas modernas con toques clásicos. Disponibles en una variedad de colores y texturas, nuestras carteras se adaptan a cualquier ocasión, desde una reunión de negocios hasta una cena elegante.

Tu cartera es más que un accesorio; es una extensión de ti. Elige una cartera que refleje tu estilo y personalidad. ¡Te esperamos!

Entrega  🛍️ en todo Madrid 
Envío 🚚 a toda España 
Contáctanos 628 48 47 57‬ 
Link: wa.me/34628484757","[{'id': 12465, 'name': 'Fashion & accessories', 'icon': 't-shirt'}, {'id': 10436, 'name': 'Accessories', 'icon': None}, {'id': 10152, 'name': 'Bags & Backpacks', 'icon': None}, {'id': 9555, 'name': 'Shoulder Bags', 'icon': None}]",20.0,EUR,False,True,https://es.wallapop.com/item/cartera-de-hombro-y-mano-1082782406,Madrid
pzp2e9k994j3,8z814elmq863,RELOJ THERMIDOR AUTOMATICO DAY-DATE,Reloj Thermidor Caballero Todo Acero Automatico Fondo a Rosca Movimiento Suizo ETA-2789,"[{'id': 12465, 'name': 'Fashion & accessories', 'icon': 't-shirt'}, {'id': 10436, 'name': 'Accessories', 'icon': None}, {'id': 9562, 'name': 'Watches', 'icon': None}]",58.0,EUR,False,True,https://es.wallapop.com/item/reloj-thermidor-automatico-day-date-1091627202,Madrid
mzn2kl2mm7zn,k3zl1yxe1qjx,Precioso joyero personalizado. Nuevo a estrenar. P,"Joyero personalizado con tu inicial. Nuevo a estrenar. El color que tú quieras y la letra que tú quieras. Disponible en rosa, negro y blanco-gris. Medidas: 10x10x5cm. Muy práctico para llevar collares, anillos, pendientes... Cierre con cremallera. ***SOLO HAGO ENVIOS***



#vestido #denim #vaquero #zara #etiqueta #estrenar #fiesta #formal #boda #midi #largo #mini #corto #pantalones #falda #blazer #chaqueta #traje #americana #shein #primark #lefties #zapatos #top #perlas #volantes #strass #brillo #brillante #blusa #encaje #lentejuelas #bolso","[{'id': 12465, 'name': 'Fashion & accessories', 'icon': 't-shirt'}, {'id': 10156, 'name': 'Jewellery', 'icon': None}, {'id': 9644, 'name': 'Jewelry boxes', 'icon': None}]",3.99,EUR,False,True,https://es.wallapop.com/item/precioso-joyero-personalizado-nuevo-a-estrenar-p-1091619373,Madrid
v6ggx4g7rn6e,k3zl1yxe1qjx,Camisa o sobrecamisa de polipiel. Nueva sin estren,"Camisa o sobrecamisa de polipiel. Nueva sin estrenar y con etiqueta. De Lefties. Es un poquito crop. Pero con un pantalón de tiro alto queda perfecta. Talla L. Medidas: Hombros: 39cm, sisa: 47cm, largo 46cm.  ***SOLO HAGO ENVIOS***


#vestido #denim #vaquero #zara #etiqueta #estrenar #fiesta #formal #boda #midi #largo #mini #corto #pantalones #falda #blazer #chaqueta #traje #americana #shein #primark #lefties #zapatos #top #perlas #volantes #strass #brillo #brillante #blusa #encaje #lentejuelas #bolso","[{'id': 12465, 'name': 'Fashion & accessories', 'icon': 't-shirt'}, {'id': 11002, 'name': 'Women', 'icon': None}, {'id': 11004, 'name': 'Clothes', 'icon': None}, {'id': 11010, 'name': 'Tops & t-shirts', 'icon': None}, {'id': 9756, 'name': 'Shirts', 'icon': None}]",5.99,EUR,False,True,https://es.wallapop.com/item/camisa-o-sobrecamisa-de-polipiel-nueva-sin-estren-1091617116,Madrid
vjrqmpp374zk,vjrdqg1ny86k,ELIGE 3 CHARMS Y PAGA SOLO 2,"3x2 en todos los charms de plata de ley s925 con el sello de plata.
Elige 3 y paga solo 2.
Incluye una cajita de regalo.
solo hacemos envíos, posibilidad de envío en 24 horas. Consultanos sin compromiso!

","[{'id': 12465, 'name': 'Fashion & accessories', 'icon': 't-shirt'}, {'id': 10156, 'name': 'Jewellery', 'icon': None}, {'id': 9570, 'name': 'Bracelets', 'icon': None}]",12.95,EUR,False,True,https://es.wallapop.com/item/elige-3-charms-y-paga-solo-2-1062493543,Madrid
pj9m2ymn906e,k3zl1yxe1qjx,Top corsé. Con varillas. De terciopelo negro. Es d,"Top corsé. Con varillas. De terciopelo negro. Es de Zara. Nuevo sin estrenar y con la etiqueta. Cierre con cremallera invisible. Color negro. Muy muy elegante y bonito. Hombros al descubierto. Talla L. ***SOLO HAGO ENVIOS***


#vestido #denim #vaquero #zara #etiqueta #estrenar #fiesta #formal #boda #midi #largo #mini #corto #pantalones #falda #blazer #chaqueta #traje #americana #shein #primark #lefties #zapatos #top #perlas #volantes #strass #brillo #brillante #blusa #encaje #lentejuelas #bolso","[{'id': 12465, 'name': 'Fashion & accessories', 'icon': 't-shirt'}, {'id': 11002, 'name': 'Women', 'icon': None}, {'id': 11004, 'name': 'Clothes', 'icon': None}, {'id': 11010, 'name': 'Tops & t-shirts', 'icon': None}, {'id': 9767, 'name': 'Off-the-shoulder tops', 'icon': None}]",12.9,EUR,False,True,https://es.wallapop.com/item/top-corse-con-varillas-de-terciopelo-negro-es-d-1091616637,Madrid
xzo248r3y769,9nz0wgd8g36o,Chaqueta Nike vintage Y2K,"Chaqueta chándal sudadera con cremallera original Nike.
En perfecto estado.
Talla XL de hombre, medidas en fotos.","[{'id': 12465, 'name': 'Fashion & accessories', 'icon': 't-shirt'}, {'id': 11003, 'name': 'Men', 'icon': None}, {'id': 11031, 'name': 'Clothes', 'icon': None}, {'id': 11036, 'name': 'Jumpers & sweaters', 'icon': None}, {'id': 9894, 'name': 'Zip-through hoodies', 'icon': None}]",27.0,EUR,False,True,https://es.wallapop.com/item/chaqueta-nike-vintage-y2k-1091603481,Madrid
x6qmgydm3ejy,evjrq3y3o9zk,Guantes Chiruca Arrui Pro CH+,"Talla M.
Un solo uso, sevnde porque me quedan un poco pequeños y se me pasó la fecha de devolución.
Los Guantes Chiruca Arrui Pro están diseñados pensando en el rendimiento y la protección. Son más que simples guantes; son una combinación perfecta de tecnología y diseño que te brindan la confianza para enfrentar condiciones desafiantes en tus aventuras al aire libre.

Una característica sobresaliente de estos guantes es su membrana impermeable Ch+, que actúa como una barrera eficiente contra la humedad, manteniendo tus manos secas incluso en las situaciones más húmedas. Ya sea que estés atravesando lluvias intensas o enfrentando ter","[{'id': 12465, 'name': 'Fashion & accessories', 'icon': 't-shirt'}, {'id': 10436, 'name': 'Accessories', 'icon': None}, {'id': 9610, 'name': 'Gloves', 'icon': None}]",15.0,EUR,False,True,https://es.wallapop.com/item/guantes-chiruca-arrui-pro-ch-1091601618,Madrid
pj9m77577v6e,ke65v4752gjo,Golden Goose Sneakers,nuevas a estrenar con etiquetas y pasaporte. talla 37-38,"[{'id': 12465, 'name': 'Fashion & accessories', 'icon': 't-shirt'}, {'id': 11002, 'name': 'Women', 'icon': None}, {'id': 11021, 'name': 'Shoes', 'icon': None}, {'id': 11029, 'name': 'Trainers', 'icon': None}]",350.0,EUR,False,True,https://es.wallapop.com/item/golden-goose-sneakers-1079995185,Madrid
w674odg9r96x,ke65pwe0ppjo,Calleras crossfit,Están en perfecto estado y muy recomendables si practicas este deporte.,"[{'id': 12465, 'name': 'Fashion & accessories', 'icon': 't-shirt'}, {'id': 10436, 'name': 'Accessories', 'icon': None}, {'id': 9610, 'name': 'Gloves', 'icon': None}]",25.0,EUR,False,True,https://es.wallapop.com/item/calleras-crossfit-1091591676,Madrid
4z4exyww7mjy,pzpyrpd00mz3,abrigo de mujer,Abrigo de mujer de visó  de muy buena calidd cuidado en frigorífico . Abrigo largo muy bonito. Precio no negociable,"[{'id': 12465, 'name': 'Fashion & accessories', 'icon': 't-shirt'}, {'id': 11002, 'name': 'Women', 'icon': None}, {'id': 11004, 'name': 'Clothes', 'icon': None}, {'id': 11005, 'name': 'Outerwear', 'icon': None}, {'id': 9701, 'name': 'Coats', 'icon': None}]",500.0,EUR,False,True,https://es.wallapop.com/item/abrigo-de-mujer-1091528586,Madrid
0j247w0e0rzy,p8j321r198z9,Collar de plata Tous ,Collar Tous de plata poco usado,"[{'id': 12465, 'name': 'Fashion & accessories', 'icon': 't-shirt'}, {'id': 10156, 'name': 'Jewellery', 'icon': None}, {'id': 9572, 'name': 'Necklaces', 'icon': None}]",41.0,EUR,False,True,https://es.wallapop.com/item/collar-de-plata-tous-1091522259,Madrid
nz04l317x7jo,dqjwpqe37gzo,Chaqueta de piel,"Chaqueta de cuero sin extrenar, de Ralph Lauren, PVP: 1200€ ahora 500€
Talla S, es estilo oversize, yo uso normalmente una M y esta me queda “anchita”","[{'id': 12465, 'name': 'Fashion & accessories', 'icon': 't-shirt'}, {'id': 11002, 'name': 'Women', 'icon': None}, {'id': 11004, 'name': 'Clothes', 'icon': None}, {'id': 11005, 'name': 'Outerwear', 'icon': None}, {'id': 9703, 'name': 'Jackets', 'icon': None}]",500.0,EUR,False,True,https://es.wallapop.com/item/chaqueta-de-piel-1072161527,Madrid
ejk83xvpe9jx,36ewdy0m3y6d,Maleta  65 × 40 × 30,Maleta  65 × 40 × 30,"[{'id': 12465, 'name': 'Fashion & accessories', 'icon': 't-shirt'}, {'id': 10436, 'name': 'Accessories', 'icon': None}, {'id': 10152, 'name': 'Bags & Backpacks', 'icon': None}, {'id': 9614, 'name': 'Luggage & suitcases', 'icon': None}]",20.0,EUR,False,True,https://es.wallapop.com/item/maleta-65-40-30-1091505795,Madrid
p6140vnood65,36ewdy0m3y6d,Maleta   75 × 50 × 30,Maleta    75 × 50 × 30,"[{'id': 12465, 'name': 'Fashion & accessories', 'icon': 't-shirt'}, {'id': 10436, 'name': 'Accessories', 'icon': None}, {'id': 10152, 'name': 'Bags & Backpacks', 'icon': None}, {'id': 9614, 'name': 'Luggage & suitcases', 'icon': None}]",15.0,EUR,False,True,https://es.wallapop.com/item/maleta-70-50-30-1091502779,Madrid
qzmed95xk1jv,ejk49rm1rpzx,Abrigo Tommy Hilfiger ,Muy cuidado. 2 piezas.  Chaleco interior de borreguito desmontable para utilizar solo. Verde clásico. Abrigo capita,"[{'id': 12465, 'name': 'Fashion & accessories', 'icon': 't-shirt'}, {'id': 11002, 'name': 'Women', 'icon': None}, {'id': 11004, 'name': 'Clothes', 'icon': None}, {'id': 11005, 'name': 'Outerwear', 'icon': None}, {'id': 9701, 'name': 'Coats', 'icon': None}]",120.0,EUR,False,True,https://es.wallapop.com/item/abrigo-tommy-hilfiger-1091483580,Madrid
